flexeme_id,inflection_class,lila_id_lemma,lila_id_ipolemma,hasInflectionType
d1815,1,99711,,v1r
d1817,0,99713,,v2r
d1818,134,99714,,v3d
d1821,145,99717,,v3r
d1831,1,99728,,v1r
d1832,105,99729,,v5r
d1833,5,99730,,v3r
d1834,7,99731,,v6r
d1834_2,8,99731,,v6r
d1834_3,9,99731,,v6r
d1835,141,99732,,v3r
d1835_2,141,99732,,v3r
d1835_3,159,99732,,v3r
d1836,3,99733,,v3r
d1839,17,99737,,v4r
d1839_2,18,99737,,v4r
d1839_3,17,99737,,v4r
d1839_4,18,99737,,v4r
d1839_5,184,99737,,v4r
d1841,320,99739,,v3r
d1842,119,99740,,v5r
d1843,0,99741,,v1r
d1844,26,99742,,v2r
d1845,164,99743,,v1r
d1846,28,99744,,v3r
d1846_2,28,99744,,v3r
d1850,138,99748,,v3r
d1850_2,245,99748,,v3r
d1854,279,99752,,v2e
d1855,0,99753,,v1r
d1858,16,99756,,v3r
d1865,1,99764,,v1r
d1866,3,99765,,v3r
d1868,0,99767,,v1r
d1868_2,0,99767,,v1r
d1870,128,99769,,v4r
d1870_2,128,99769,,v4r
d1872,0,99772,,v1r
d1872_2,0,99772,,v1r
d1873,110,99773,,v1r
d1876,1,99776,,v1r
d1879,160,99780,,v4r
d1881,0,99782,,v1r
d1883,1,99783,,v1r
d1884,161,99784,,v3r
d1885,124,99785,,v3r
d1886,1,99786,,v1r
d1887,3,99787,,v3r
d1893,1,99793,,v1r
d1895,321,99795,,v2r
d1898,126,99798,,v3r
d1899,0,99799,,v1r
d1902,1,99802,,v1r
d1903,302,99803,,v4r
d1903_2,92,99803,,v4r
d1910,1,99810,,v1r
d1910_2,1,99810,,v1r
d1910_3,98,99810,,v1r
d1915,1,99815,,v1r
d1915_2,1,99815,,v1r
d1915_3,98,99815,,v1r
d1920,1,99820,,v1r
d1922,39,99822,,v3r
d1926,29,99826,,v1r
d1926_2,148,99826,,v1r
d1931,153,99832,,v2r
d1937,0,99838,,v1r
d1938,39,99839,,v3r
d1939,11,99840,,v3r
d1940,279,99841,,v2e
d1945,0,99847,,v1r
d1946,34,99848,,v3r
d1946_2,170,99848,,v3r
d1951,1,99853,,v1r
d1953,167,99856,,v3r
d1954,171,99857,,v3r
d1955,3,99858,,v3r
d1957,0,99861,,v1r
d1957_2,0,99861,,v1r
d1961,288,99865,,v3r
d1963,44,99867,,v2r
d1964,139,99868,,v1r
d1965,271,99869,,v2r
d1971,46,99875,,v3r
d1973,39,99877,,v3r
d1981,102,99885,,v3r
d1982,0,99886,,v1r
d1983,0,99887,,v1r
d1985,1,99889,,v1r
d1988,0,99892,,v1r
d1988_2,0,99892,,v1r
d1992,3,99895,,v3r
d1997,0,99900,,v1r
d2000,1,99903,,v1r
d2005,12,99907,,v1d
d2007,1,99909,,v1r
d2008,0,99910,,v1r
d2009,0,99911,,v1r
d2010,176,99912,,v3r
d2010_2,177,99912,,v3r
d2010_3,90,99912,,v3r
d2011,5,99913,,v3r
d2012,53,99914,,v1r
d2022,94,99924,,v3r
d2022_2,94,99924,,v3r
d2022_3,,99924,,v3r
d2024,1,99927,,v1r
d2024_2,1,99927,,v1r
d2029,3,99932,,v3r
d2029_2,28,99932,,v3r
d2039,1,99942,,v1r
d2046,0,99950,,v1r
d2048,3,99952,,v3r
d2053,0,99958,,v1r
d2063,1,99968,,v1r
d2063_2,1,99968,,v1r
d2063_3,127,99968,,v1r
d2066,205,99970,,v1r
d2067,203,99971,,v2r
d2079,0,99983,,v1r
d2088,0,99992,,v1r
d2102,29,100007,,v1r
d2113,26,100021,,v2r
d2122,0,100029,,v1r
d2124,1,100031,,v1r
d2124_2,322,100031,,v1r
d2151,72,100058,,v1d
d2153,323,100059,,v4r
d2156,29,100062,,v1r
d2161,324,100067,,v1r
d2161_2,325,100067,,v1r
d2161_3,148,100067,,v1r
d2178,0,100086,,v1r
d2179,1,100087,,v1r
d2184,17,100094,,v4r
d2184_2,18,100094,,v4r
d2184_sc,59,100093,,v3r
d2188,29,100098,,v1r
d2200,1,100111,,v1r
d2205,0,100117,,v1r
d2224,0,100139,,v1r
d2228,0,100143,,v1r
d2238,0,100154,,v1r
d2262,1,100176,,v1r
d2264,0,100178,,v1r
d2279,3,100196,,v3r
d2279_2,4,100196,,v3r
d2285,1,100202,,v1r
d2286,1,100203,,v1r
d2298,3,100215,,v3r
d2298_2,3,100215,,v3r
d2302,0,100221,,v1r
d2314,1,100233,,v1r
d2319,3,100238,,v3r
d2376,1,100291,,v1r
d2378,0,100293,,v1r
d2389,10,100305,,v2r
d2389_sc,11,100306,,v3r
d2400,1,100318,,v1r
d2427,31,100345,,v6r
d2428,31,100346,,v6r
d2431,19,100349,,v3r
d7012,1,100350,,v1r
d7013,3,100351,,v3r
d7315,0,100355,,v1r
d8008,72,100361,,v1d
d8009,0,100362,,v1r
d8515,1,100371,,v1r
d9262,0,100378,,v1r
d9295,37,100379,,v4r
d9322,53,100380,,v1r
d9462,10,100381,,v2r
d9508,1,100382,,v1r
d9510,164,100384,,v1r
d9510_2,90,100384,,v1r
d9646,323,100442,,v4r
d9761,37,100444,,v4r
d9772,12,100446,,v1d
d9874,0,100447,,v2e
d9875,11,100448,,v3r
d9892,52,100453,,v3r
d9892_2,19,100453,,v3r
d9892_3,10,100452,,v2r
d9892_4,45,100452,,v2r
d9892_5,,100452,,v2r
e0006,36,100485,,v3r
e0006_2,36,100485,,v3r
e0006_3,36,100485,,v3r
e0008,3,100487,,v3r
e0009,86,100488,,v4d
e0016,1,100495,,v1r
e0023,17,100502,,v4r
e0023_2,18,100502,,v4r
e0075,1,100557,,v1r
e0075_2,1,100557,,v1r
e0075_3,98,100557,,v1r
e0076,1,100558,,v1r
e0081,3,100563,,v3r
e0081_2,4,100563,,v3r
e0081_3,4,100563,,v3r
e0084,1,100566,,v1r
e0085,70,100567,,v3r
e0086,124,100568,,v3r
e0090,1,100572,,v1r
e0094,54,100576,,v6r
e0094_2,34,100576,,v6r
e0094_3,90,100576,,v6r
e0095,5,100577,,v3r
e0095_2,,100577,,v3r
e0097,203,100579,,v2r
e0098,1,100580,,v1r
e0099,29,100581,,v1r
e0100,325,100582,,v1r
e0100_2,148,100582,,v1r
e0101,17,100584,,v4r
e0101_2,18,100584,,v4r
e0101_sc,59,100583,,v3r
e0105,1,100588,,v1r
e0106,3,100589,,v3r
e0106_2,4,100589,,v3r
e0109,0,100592,,v1r
e0111,3,100596,,v3r
e0112,0,100597,,v1r
e0118,0,100603,,v1r
e0121,0,100606,,v1r
e0123,1,100608,,v1r
e0123_2,1,100608,,v1r
e0123_3,1,100608,,v1r
e0124,1,100609,,v1r
e0124_2,1,100609,,v1r
e0124_3,1,100609,,v1r
e0125,37,100610,,v4r
e0125_2,252,100610,,v4r
e0125_3,37,100610,,v4r
e0125_4,252,100610,,v4r
e0125_5,37,100610,,v4r
e0125_6,252,100610,,v4r
e0127,100,100612,,v6r
e0127_2,326,100612,,v6r
e0127_3,313,100612,,v6r
e0127_4,,100612,,v6r
e0130,19,100617,,v3r
e0130_2,45,100616,,v2r
e0130_3,,100616,,v2r
e0130_sc,233,100618,,v3r
e0132,0,100620,,v1r
e0132_2,0,100620,,v1r
e0132_3,0,100620,,v1r
e0139,56,100627,,v5r
e0139_2,56,100627,,v5r
e0139_3,56,100627,,v5r
e0140,31,100628,,v6r
e0140_2,31,100628,,v6r
e0140_3,31,100628,,v6r
e0142,1,100630,,v1r
e0142_2,1,100630,,v1r
e0142_3,1,100630,,v1r
e0142_4,188,100630,,v1r
e0145,1,100634,,v1r
e0145_2,1,100634,,v1r
e0145_3,1,100634,,v1r
e0147,3,100636,,v3r
e0148,102,100637,,v3r
e0148_2,102,100637,,v3r
e0148_3,102,100637,,v3r
e0152,1,100641,,v1r
e0154,74,100643,,v2r
e0156,0,100645,,v1r
e0156_2,0,100645,,v1r
e0156_3,0,100645,,v1r
e0157,16,100646,,v3r
e0157_2,16,100646,,v3r
e0157_3,16,100646,,v3r
e0158,1,100647,,v1r
e0158_2,1,100647,,v1r
e0158_3,1,100647,,v1r
e0159,10,100648,,v2r
e0159_2,10,100648,,v2r
e0159_3,10,100648,,v2r
e0159_sc,11,100649,,v3r
e0159_sc_2,11,100649,,v3r
e0159_sc_3,11,100649,,v3r
e0160,104,100650,,v3r
e0160_2,104,100650,,v3r
e0160_3,104,100650,,v3r
e0160_sc,327,100651,,v3r
e0160_sc_2,327,100651,,v3r
e0160_sc_3,327,100651,,v3r
e0165,209,100656,,v5r
e0165_2,209,100656,,v5r
e0165_3,209,100656,,v5r
e0166,0,100657,,v1r
e0167,72,100658,,v1d
e0167_2,72,100658,,v1d
e0167_3,72,100658,,v1d
e0168,0,100659,,v1r
e0175,1,100667,,v1r
e0175_2,1,100667,,v1r
e0175_3,1,100667,,v1r
e0176,1,100668,,v1r
e0176_2,109,100668,,v1r
e0176_3,1,100668,,v1r
e0176_4,109,100668,,v1r
e0176_5,1,100668,,v1r
e0176_6,109,100668,,v1r
e0176_7,,100668,,v1r
e0176_8,,100668,,v1r
e0176_9,,100668,,v1r
e0177,244,100669,,v3r
e0177_2,244,100669,,v3r
e0177_3,244,100669,,v3r
e0178,11,100670,,v3r
e0180,0,100672,,v1r
e0182,328,100674,,v5r
e0182_2,328,100674,,v5r
e0182_3,328,100674,,v5r
e0185,1,100678,,v1r
e0186,329,100680,,v3r
e0186_2,115,100679,,v2r
e0188,0,100682,,v1r
e0188_2,0,100682,,v1r
e0191,53,100685,,v1r
e0192,0,100686,,v1r
e0193,111,100687,,v3r
e0193_2,111,100687,,v3r
e0193_3,111,100687,,v3r
e0193_4,330,100687,,v3r
e0195,0,100689,,v1r
e0200,17,100694,,v4r
e0200_2,18,100694,,v4r
e0200_3,17,100694,,v4r
e0200_4,18,100694,,v4r
e0201,39,100695,,v3r
e0201_2,39,100695,,v3r
e0201_3,39,100695,,v3r
e0202,0,100696,,v1r
e0204,0,100698,,v1r
e0207,190,100701,,v2r
e0209,1,100703,,v1r
e0210,97,100704,,v3r
e0216,3,100710,,v3r
e0216_2,3,100710,,v3r
e0221,136,100715,,v5d
e0221_2,331,100715,,v5d
e0225,0,100719,,v1r
e0231,1,100726,,v1r
e0232,13,100727,,v5r
e0237,1,100733,,v1r
e0237_2,1,100733,,v1r
e0242,1,100738,,v1r
e0242_2,1,100738,,v1r
e0242_3,1,100738,,v1r
e0244,117,100740,,v3d
e0246,1,100742,,v1r
e0249,3,100745,,v3r
e0249_2,3,100745,,v3r
e0249_3,3,100745,,v3r
e0254,3,100750,,v3r
e0256,233,100752,,v3r
e0258,1,100754,,v1r
e0259,1,100755,,v1r
e0260,86,100756,,v4d
e0266,0,100762,,v1r
e0267,0,100763,,v1r
e0268,0,100764,,v1r
e0269,332,100765,,v1r
e0269_2,90,100765,,v1r
e0276,0,100772,,v1r
e0292,1,100789,,v1r
e0299,3,100796,,v3r
e0316,1,100819,,v1r
e0318,0,100821,,v1r
e0319,333,100822,,v5r
e0319_2,334,100822,,v5r
e0320,3,100823,,v3r
e0320_2,28,100823,,v3r
e0321,118,100824,,v3r
e0321_2,232,100824,,v3r
e0324,1,100827,,v1r
e0325,1,100828,,v1r
e0326,29,100829,,v1r
e0327,212,100830,,v3r
e0330,1,100833,,v1r
e0331,335,100834,,v3r
e0333,3,100836,,v3r
e0334,1,100837,,v1r
e0338,1,100841,,v1r
e0345,0,100848,,v1r
e0345_2,0,100848,,v1r
e0350,1,100854,,v1r
e0355,1,100860,,v1r
e0357,0,100862,,v1r
e0358,29,100863,,v1r
e0360,121,100865,,v3d
e0360_2,121,100865,,v3d
e0363,41,100869,,v2r
e0363_sc,187,100870,,v3r
e0364,0,100871,,v1r
e0366,0,100873,,v1r
e0368,72,100875,,v1d
e0369,1,100877,,v1r
e0371,72,100880,,v1d
e0372,28,100881,,v3r
e0373,336,100882,,v2r
e0376,337,100886,,v3r
e0376_2,124,100886,,v3r
e0376_3,39,100886,,v3r
e0378,1,100888,,v1r
e0380,1,100890,,v1r
e0383,12,100893,,v1d
e0387,1,100897,,v1r
e0388,11,100898,,v3r
e0389,1,100899,,v1r
e0391,11,100901,,v3r
e0392,1,100902,,v1r
e0394,11,100904,,v3r
e0398,1,100908,,v1r
e0398_2,1,100908,,v1r
e0398_3,98,100908,,v1r
e0399,1,100909,,v1r
e0400,338,100910,,v2r
e0401,1,100911,,v1r
e0404,11,100914,,v3r
e0406,0,100916,,v1r
e0408,0,100918,,v1r
e0409,11,100919,,v3r
e0433,72,100948,,v1d
e0434,1,100949,,v1r
e0442,1,100958,,v1r
e0443,1,100959,,v1r
e0445,86,100961,,v4d
e0447,1,100963,,v1r
e0448,72,100964,,v1d
e0449,26,100966,,v2r
e0450,141,100967,,v3r
e0453,82,100970,,v4d
e0454,291,100971,,v3r
e0457,1,100974,,v1r
e0457_2,109,100974,,v1r
e0459,1,100976,,v1r
e0461,10,100978,,v2r
e0463,77,100980,,v3d
e0465,12,100982,,v1d
e0469,72,100986,,v1d
e0475,3,100994,,v3r
e0476,0,100995,,v1r
e0477,85,100996,,v3r
e0479,49,100998,,v3r
e0479_2,225,100998,,v3r
e0480,12,100999,,v1d
e0481,12,101000,,v1d
e0483,86,101002,,v4d
e0484,3,101003,,v3r
e0485,17,101004,,v4r
e0485_2,18,101004,,v4r
e0486,122,101005,,v3r
e0489,0,101008,,v2r
e0490,339,101009,,v5d
e0490_2,237,101009,,v5d
e0494,88,101013,,v2r
e0494_2,88,101013,,v2r
e0506,1,101025,,v1r
e0521,1,101041,,v1r
e0525,37,101045,,v4r
e0528,37,101048,,v4r
e0529,0,101049,,v2r
e0531,43,101051,,v2r
e0531_2,340,101051,,v2r
e0535,1,101055,,v1r
e0536,16,101056,,v3r
e0537,17,101057,,v4r
e0537_2,18,101057,,v4r
e0538,0,101058,,v1r
e0541,1,101061,,v1r
e0553,1,101073,,v1r
e0554,114,101074,,v3d
e0557,1,101078,,v1r
e0558,1,101079,,v1r
e0560,0,101081,,v1r
e0587,1,101110,,v1r
e0587_2,109,101110,,v1r
e0587_3,110,101110,,v1r
e0587_4,1,101110,,v1r
e0587_5,109,101110,,v1r
e0587_6,110,101110,,v1r
e0587_7,188,101110,,v1r
e0587_8,188,101110,,v1r
e0595,10,101120,,v2r
e0595_sc,11,101121,,v3r
e0596,51,101122,,v3d
e0596_2,90,101122,,v3d
e0609,1,101135,,v1r
e0613,1,101139,,v1r
e0617,11,101143,,v3r
e0619,1,101145,,v1r
e0640,1,101168,,v1r
e0641,158,101169,,v3r
e0641_2,158,101169,,v3r
e0643,1,101171,,v1r
e0644,1,101172,,v1r
e0646,1,101174,,v1r
e0647,0,101175,,v1r
e0651,1,101179,,v1r
e0651_2,1,101179,,v1r
e0653,17,101181,,v4r
e0653_2,18,101181,,v4r
e0655,7,101183,,v6r
e0655_2,8,101183,,v6r
e0655_3,9,101183,,v6r
e0660,140,101188,,v3r
e0661,59,101189,,v3r
e0661_2,11,101189,,v3r
e0661_3,59,101189,,v3r
e0661_4,11,101189,,v3r
e0663,134,101191,,v3d
e0664,1,101192,,v1r
e0666,1,101194,,v1r
e0668,1,101196,,v1r
e0681,240,101203,,v3r
e0717,0,101241,,v1r
e0790,1,101323,,v1r
e0809,1,101343,,v1r
e0809_2,341,101343,,v1r
e0809_3,1,101343,,v1r
e0809_4,341,101343,,v1r
e0817,1,101350,,v1r
e0817_2,1,101350,,v1r
e0829,37,101364,,v4r
e0838,1,101374,,v1r
e0841,72,101376,,v1d
e0846,1,101382,,v1r
e0846_2,1,101382,,v1r
e0847,28,101383,,v3r
e0851,3,101388,,v3r
e0851_2,3,101388,,v3r
e0854,1,101391,,v1r
e0859,4,101397,,v3r
e0861,0,101399,,v1r
e0884,155,101424,,v3r
e0884_2,232,101424,,v3r
e0892,30,101432,,v5r
e0892_2,,101432,,v5r
e0899,0,101440,,v1r
e0902,28,101442,,v3r
e0907,0,101447,,v1r
e0908,1,101448,,v1r
e0908_2,1,101448,,v1r
e0925,1,101465,,v1r
e0929,10,101469,,v2r
e0929_sc,11,101470,,v3r
e0932,1,101474,,v1r
e0933,29,101475,,v1r
e0934,1,101476,,v1r
e0936,17,101478,,v4r
e0936_2,18,101478,,v4r
e0936_3,,101478,,v4r
e0943,0,101485,,v1r
e0944,16,101486,,v3r
e0946,32,101488,,v3r
e0948,0,101490,,v1r
e0949,1,101491,,v1r
e0950,154,101492,,v3r
e0950_2,39,101492,,v3r
e0971,34,101515,,v3r
e0971_2,34,101515,,v3r
e0971_3,,101515,,v3r
e0978,0,101521,,v1r
e0982,1,101526,,v1r
e0982_2,1,101526,,v1r
e0983,1,101527,,v1r
e0993,17,101536,,v4r
e0993_2,18,101536,,v4r
e0993_3,17,101536,,v4r
e0993_4,18,101536,,v4r
e1019,1,101564,,v1r
e1020,28,101565,,v3r
e1023,1,101568,,v1r
e1024,1,101570,,v1r
e1025,11,101571,,v3r
e1027,29,101573,,v1r
e1028,3,101574,,v3r
e1029,137,101575,,v3r
e1035,1,101581,,v1r
e1036,3,101582,,v3r
e1039,29,101585,,v1r
e1039_2,29,101585,,v1r
e1041,1,101587,,v1r
e1053,0,101599,,v1r
e1054,46,101600,,v3r
e1054_2,46,101600,,v3r
e1055,53,101601,,v1r
e1056,176,101602,,v3r
e1056_2,176,101602,,v3r
e1056_3,177,101602,,v3r
e1056_4,177,101602,,v3r
e1057,342,101603,,v4r
e1058,1,101604,,v1r
e1059,0,101605,,v1r
e1060,1,101606,,v1r
e1063,3,101609,,v3r
e1067,61,101613,,v3r
e1069,0,101615,,v1r
e1072,94,101618,,v3r
e1072_2,94,101618,,v3r
e1073,1,101619,,v1r
e1084,0,101630,,v1r
e1088,12,101634,,v2d
e1089,3,101635,,v3r
e1091,1,101637,,v1r
e1092,1,101638,,v1r
e1093,11,101639,,v3r
e1094,128,101640,,v4r
e1095,274,101641,,v3r
e1097,3,101643,,v3r
e1098,1,101644,,v1r
e1099,1,101645,,v1r
e1102,1,101648,,v1r
e1110,0,101656,,v1r
e1111,0,101657,,v1r
e1117,1,101664,,v1r
e1117_2,322,101664,,v1r
e1119,0,101666,,v1r
e1120,1,101667,,v1r
e1123,39,101670,,v3r
e1123_2,39,101670,,v3r
e1124,122,101671,,v3r
e1163,1,101713,,v1r
e1163_2,1,101713,,v1r
e1163_3,127,101713,,v1r
e1168,0,101717,,v1r
e1169,51,101718,,v3d
e1172,3,101721,,v3r
e1174,1,101722,,v1r
e1175,11,101723,,v3r
e1176,1,101724,,v1r
e1181,39,101729,,v3r
e1186,1,101735,,v1r
e1188,1,101737,,v1r
e1191,1,101740,,v1r
e1194,1,101743,,v1r
e1197,1,101746,,v1r
e1200,0,101749,,v1r
e1201,11,101750,,v3r
e1203,29,101752,,v1r
e1207,1,101756,,v1r
e1210,17,101759,,v4r
e1210_2,18,101759,,v4r
e1211,0,101760,,v1r
e1217,1,101767,,v1r
e1218,12,101768,,v1d
e1219,0,101769,,v1r
e1219_2,0,101769,,v1r
e1221,72,101771,,v1d
e1223,1,101773,,v1r
e1223_2,1,101773,,v1r
e1229,1,101779,,v1r
e1231,37,101781,,v4r
e1232,0,101782,,v1r
e1234,3,101784,,v3r
e1237,153,101787,,v2r
e1239,0,101788,,v1r
e1239_2,0,101788,,v1r
e1240,10,101789,,v2r
e1240_sc,11,101790,,v3r
e1242,1,101792,,v1r
e1243,1,101793,,v1r
e1247,1,101797,,v1r
e1247_2,1,101797,,v1r
e1247_3,188,101797,,v1r
e1250,1,101800,,v1r
e1250_2,1,101800,,v1r
e1254,1,101803,,v1r
e1256,17,101805,,v4r
e1256_2,18,101805,,v4r
e1259,0,101808,,v2r
e1261,1,101810,,v1r
e1263,29,101812,,v1r
e1264,0,101813,,v1r
e1266,1,101816,,v1r
e1269,1,101819,,v1r
e1270,1,101821,,v1r
e1270_2,1,101821,,v1r
e1270_3,188,101821,,v1r
e1273,164,101824,,v1r
e1274,3,101825,,v3r
e1275,23,101826,,v5r
e1275_2,23,101826,,v5r
e1275_3,181,101826,,v5r
e1278,23,101829,,v5r
e1279,11,101830,,v3r
e1279_2,62,101830,,v3r
e1280,1,101831,,v1r
e1281,1,101832,,v1r
e1281_2,1,101832,,v1r
e1281_3,98,101832,,v1r
e1282,1,101833,,v1r
e1284,29,101835,,v1r
e1286,1,101837,,v1r
e1287,33,101838,,v3r
e1288,52,101840,,v3r
e1288_2,343,101840,,v3r
e1288_3,10,101839,,v2r
e1295,1,101847,,v1r
e1299,164,101852,,v1r
e1300,200,101853,,v3r
e1301,4,101854,,v3r
e1307,19,101860,,v3r
e1308,34,101861,,v3r
e1309,203,101862,,v2r
e1309_2,196,101862,,v2r
e1309_3,17,101863,,v4r
e1309_4,18,101863,,v4r
e1311,56,101865,,v5r
e1311_2,56,101865,,v5r
e1322,1,101877,,v1r
e1326,0,101881,,v1r
e1327,1,101882,,v1r
e1328,0,101883,,v1r
e1329,28,101884,,v3r
e1333,0,101888,,v1r
e1333_2,0,101888,,v1r
e1346,1,101891,,v1r
e1348,58,101893,,v3r
e1349,0,101894,,v1r
e1350,3,101895,,v3r
e1352,1,101897,,v1r
e1354,3,101899,,v3r
e1355,0,101900,,v1r
e1360,248,101905,,v3r
e1361,0,101906,,v1r
e1362,1,101907,,v1r
e1365,0,101910,,v1r
e1366,37,101911,,v4r
e1366_2,37,101911,,v4r
e1366_3,37,101911,,v4r
e1368,0,101913,,v1r
e1369,0,101914,,v1r
e1370,344,101915,,v3r
e1371,0,101916,,v1r
e1375,1,101920,,v1r
e1384,319,101930,,v1r
e1384_2,345,101930,,v1r
e1385,34,101931,,v3r
e1387,1,101933,,v1r
e1389,1,101935,,v1r
e1391,0,101937,,v1r
e1392,61,101938,,v3r
e1392_2,,101938,,v3r
e1396,0,101942,,v1r
e1406,1,101952,,v1r
e1410,281,101956,,v5r
e1411,0,101957,,v1r
e1411_2,0,101957,,v1r
e1416,54,101962,,v6r
e1416_2,34,101962,,v6r
e1416_3,90,101962,,v6r
e1427,29,101974,,v1r
e1427_2,29,101974,,v1r
e1432,1,101979,,v1r
e1432_2,1,101979,,v1r
e1432_3,1,101979,,v1r
e1433,7,101980,,v6r
e1433_2,8,101980,,v6r
e1433_3,9,101980,,v6r
e1433_4,7,101980,,v6r
e1433_5,8,101980,,v6r
e1433_6,9,101980,,v6r
e1434,122,101982,,v3r
e1434_2,26,101981,,v2r
e1443,1,101992,,v1r
e1447,29,101996,,v1r
e1448,3,101997,,v3r
e1450,346,101999,,v6r
e1452,0,102001,,v1r
e1453,0,102002,,v1r
e1455,1,102004,,v1r
e1457,1,102006,,v1r
e1457_2,1,102006,,v1r
e1458,156,102007,,v4r
e1458_2,285,102007,,v4r
e1458_3,347,102007,,v4r
e1460,0,102009,,v1r
e1462,0,102011,,v1r
e1465,1,102014,,v1r
e1466,1,102015,,v1r
e1466_2,1,102015,,v1r
e1466_3,1,102015,,v1r
e1468,26,102017,,v2r
e1468_2,0,102017,,v2r
e1473,1,102022,,v1r
e1473_2,1,102022,,v1r
e1475,1,102024,,v1r
e1476,10,102025,,v2r
e1476_sc,11,102026,,v3r
e1483,1,102034,,v1r
e1484,0,102035,,v1r
e1486,3,102037,,v3r
e1487,15,102038,,v3r
e1487_2,15,102038,,v3r
e1497,73,102048,,v3r
e1498,17,102049,,v4r
e1498_2,18,102049,,v4r
e1502,0,102053,,v1r
e1506,1,102057,,v1r
e1506_2,1,102057,,v1r
e1506_3,1,102057,,v1r
e1506_4,1,102057,,v1r
e1506_5,98,102057,,v1r
e1506_6,98,102057,,v1r
e1512,29,102063,,v1r
e1514,1,102065,,v1r
e1516,39,102067,,v3r
e1517,1,102068,,v1r
e1517_2,1,102068,,v1r
e1521,1,102073,,v1r
e1526,74,102078,,v2r
e1526_2,10,102078,,v2r
e1526_3,74,102078,,v2r
e1526_4,10,102078,,v2r
e1531,1,102083,,v1r
e1533,0,102085,,v1r
e1535,1,102087,,v1r
e1547,1,102099,,v1r
e1547_2,1,102099,,v1r
e1549,348,102101,,v4d
e1551,339,,,
e1551_2,27,102103,,v4d
e1553,1,102106,,v1r
e1556,1,102109,,v1r
e1560,72,102115,,v1d
e1561,1,102116,,v1r
e1566,10,102122,,v2r
e1566_sc,11,102123,,v3r
e1569,1,102125,,v1r
e1570,1,102126,,v1r
e1571,1,102128,,v1r
e1572,34,102129,,v3r
e1572_2,349,102129,,v3r
e1573,31,102130,,v6r
e1577,3,102135,,v3r
e1579,1,102137,,v1r
e1581,23,102139,,v5r
e1582,45,102140,,v2r
e1582_sc,233,102141,,v3r
e1584,1,102143,,v1r
e1588,17,102147,,v4r
e1588_2,18,102147,,v4r
e1591,29,102150,,v1r
e1592,145,102151,,v3r
e1592_2,177,102151,,v3r
e1593,34,102152,,v3r
e1594,1,102153,,v1r
e1595,5,102154,,v3r
e1596,23,102155,,v5r
e1597,31,102156,,v6r
e1598,1,102157,,v1r
e1600,350,102160,,v3r
e1601,36,102161,,v3r
e1604,243,102165,,v4r
e1609,3,102170,,v3r
e1612,146,102173,,v3r
e1612_2,147,102173,,v3r
e1620,1,102181,,v1r
e1621,102,102182,,v3r
e1622,3,102183,,v3r
e1623,1,102184,,v1r
e1624,72,102185,,v1d
e1630,1,102191,,v1r
e1631,1,102192,,v1r
e1633,74,102194,,v2r
e1641,1,102202,,v1r
e1641_2,109,102202,,v1r
e1641_3,148,102202,,v1r
e1642,3,102203,,v3r
e1642_2,28,102203,,v3r
e1647,1,102208,,v1r
e1649,17,102210,,v4r
e1649_2,18,102210,,v4r
e1652,0,102213,,v1r
e1653,3,102214,,v3r
e1653_2,138,102214,,v3r
e1653_3,80,102214,,v3r
e1653_4,245,102214,,v3r
e1654,166,102215,,v3r
e1654_2,155,102215,,v3r
e1656,1,102217,,v1r
e1657,295,102218,,v3r
e1664,1,102225,,v1r
e1668,149,102229,,v3r
e1675,1,102236,,v1r
e1676,85,102237,,v3r
e1677,49,102238,,v3r
e1678,0,102239,,v1r
e1679,1,102240,,v1r
e1680,0,102241,,v1r
e1688,1,102249,,v1r
e1691,1,102252,,v1r
e1694,0,102255,,v1r
e1698,16,102259,,v3r
e1698_2,,102259,,v3r
e1700,1,102261,,v1r
e1700_2,1,102261,,v1r
e1700_3,2,102261,,v1r
e1701,3,102262,,v3r
e1702,1,102263,,v1r
e1703,3,102264,,v3r
e1703_2,65,102264,,v3r
e1708,1,102269,,v1r
e1709,37,102270,,v4r
e1712,1,102273,,v1r
e1712_2,1,102273,,v1r
e1713,252,102274,,v4r
e1713_2,37,102274,,v4r
e1713_3,252,102274,,v4r
e1713_4,37,102274,,v4r
e1714,1,102275,,v1r
e1714_2,1,102275,,v1r
e1717,1,102278,,v1r
e1717_2,1,102278,,v1r
e1718,142,102279,,v3r
e1719,35,102280,,v3r
e1719_2,35,102280,,v3r
e1724,1,102285,,v1r
e1724_2,1,102285,,v1r
e1725,158,102286,,v3r
e1726,4,102287,,v3r
e1726_2,4,102287,,v3r
e1729,29,102290,,v1r
e1729_2,110,102290,,v1r
e1729_3,0,102290,,v1r
e1729_4,29,102290,,v1r
e1729_5,110,102290,,v1r
e1729_6,0,102290,,v1r
e1736,1,102298,,v1r
e1736_2,1,102298,,v1r
e1745,72,102309,,v1d
e1745_2,72,102309,,v1d
e1746,3,102310,,v3r
e1746_2,3,102310,,v3r
e1747,121,102311,,v3d
e1747_2,121,102311,,v3d
e1748,124,102312,,v3r
e1748_2,124,102312,,v3r
e1749,1,102313,,v1r
e1749_2,1,102313,,v1r
e1750,1,102314,,v1r
e1750_2,1,102314,,v1r
e1752,12,102316,,v1d
e1752_2,12,102316,,v1d
e1753,1,102317,,v1r
e1753_2,1,102317,,v1r
e1754,1,102318,,v1r
e1755,156,102319,,v4r
