flexeme_id,inflection_class,lila_id_lemma,hasInflectionType,gender
noun-p2716_m_25138,noun-11,118591,n2,m
noun-p2721_f_25139,noun-4,118596,n1,f
noun-p2722_f_25140,noun-4,118597,n1,f
noun-p2724_f_25141,noun-4,118599,n1,f
noun-p2724_n_25142,noun-7,118600,n2n,n
noun-p2727_f_25143,noun-37,118603,n5,f
noun-p2727_f_25144,noun-37,118603,n5,f
noun-p2729_n_25145,noun-12,118605,n2n,n
noun-p2729_n_25146,noun-7,118605,n2n,n
noun-p2730_m_25147,noun-1,118606,n3,m
noun-p2734_f_25148,noun-3,118610,n3,f
noun-p2734_f_25149,noun-3,118610,n3,f
noun-p2735_f_25150,noun-6,118611,n3,f
noun-p2743_m_25151,noun-11,118620,n2,m
noun-p2747_f_25152,noun-0,118624,n3,f
noun-p2748_m_25153,noun-1,118626,n3,m
noun-p2750_f_25154,noun-3,118628,n3,f
noun-p2752_f_25157,noun-4,118631,n1,f
noun-p2752_f_25158,noun-4,118631,n1,f
noun-p2752_m_25155,noun-2,118632,n2,m
noun-p2752_m_25156,noun-2,118632,n2,m
noun-p2752_n_25159,noun-7,118633,n2n,n
noun-p2752_n_25160,noun-7,118633,n2n,n
noun-p2755_n_25161,noun-7,118636,n2n,n
noun-p2756_f_25162,noun-20,118637,n3,f
noun-p2757_n_25163,noun-7,118638,n2n,n
noun-p2758_f_25164,noun-1,118639,n3,f
noun-p2759_f_25165,noun-4,118640,n1,f
noun-p2760_f_25166,noun-20,118641,n3,f
noun-p2760_f_25167,noun-20,118641,n3,f
noun-p2761_f_25168,noun-0,118642,n3,f
noun-p2762_m_25169,noun-1,118644,n3,m
noun-p2763_f_25170,noun-155,118645,n5,f
noun-p2764_m_25171,noun-1,118646,n3,m
noun-p2767_n_25172,noun-24,118651,n2ne,n
noun-p2767_n_25173,noun-12,118650,n2n,n
noun-p2767_n_25174,noun-7,118650,n2n,n
noun-p2768_f_25175,noun-6,118652,n3,f
noun-p2768_f_25176,noun-46,118652,n3,f
noun-p2770_m_25177,noun-25,118654,n2e,m
noun-p2773_f_25178,noun-0,118657,n3,f
noun-p2780_m_25179,noun-1,118668,n3,m
noun-p2781_f_25180,noun-4,118669,n1,f
noun-p2783_f_25181,noun-4,118671,n1,f
noun-p2784_m_25182,noun-1,118674,n3,m
noun-p2784_n_25183,noun-12,118673,n2n,n
noun-p2784_n_25184,noun-7,118673,n2n,n
noun-p2785_n_25185,noun-7,118675,n2n,n
noun-p2786_f_25186,noun-3,118676,n3,f
noun-p2789_f_25187,noun-4,118680,n1,f
noun-p2797_n_25188,noun-33,118688,n2n,n
noun-p2797_n_25189,noun-33,118688,n2n,n
noun-p2799_f_25190,noun-0,118690,n3,f
noun-p2800_m_25191,noun-1,118691,n3,m
noun-p2806_n_25192,noun-9,118697,n3n,n
noun-p2807_f_25193,noun-0,118698,n3,f
noun-p2808_m_25194,noun-1,118699,n3,m
noun-p2809_f_25195,noun-3,118700,n3,f
noun-p2811_f_25196,noun-3,118702,n3,f
noun-p2814_f_25197,noun-0,118705,n3,f
noun-p2816_f_25198,noun-4,118707,n1,f
noun-p2822_f_25199,noun-0,118713,n3,f
noun-p2823_m_25200,noun-1,118715,n3,m
noun-p2824_n_25201,noun-7,118716,n2n,n
noun-p2827_f_25202,noun-0,118719,n3,f
noun-p2830_m_25203,noun-1,118722,n3,m
noun-p2831_f_25204,noun-3,118723,n3,f
noun-p2833_f_25205,noun-0,118725,n3,f
noun-p2834_m_25206,noun-1,118726,n3,m
noun-p2835_m_25207,noun-1,118727,n3,m
noun-p2839_f_25208,noun-0,118731,n3,f
noun-p2840_n_25209,noun-12,118732,n2n,n
noun-p2840_n_25210,noun-7,118732,n2n,n
noun-p2845_f_25211,noun-0,118737,n3,f
noun-p2846_n_25212,noun-12,118738,n2n,n
noun-p2846_n_25213,noun-7,118738,n2n,n
noun-p2849_n_25214,noun-7,118742,n2n,n
noun-p2851_n_25215,noun-7,118744,n2n,n
noun-p2852_n_25216,noun-14,118746,n3n,n
noun-p2852_n_25217,noun-33,118745,n2n,n
noun-p2853_f_25218,noun-0,118747,n3,f
noun-p2854_m_25219,noun-1,118748,n3,m
noun-p2855_n_25220,noun-12,118749,n2n,n
noun-p2855_n_25221,noun-7,118749,n2n,n
noun-p2856_m_25222,noun-1,118750,n3,m
noun-p2858_n_25223,noun-7,118753,n2n,n
noun-p2859_n_25224,noun-12,118754,n2n,n
noun-p2859_n_25225,noun-7,118754,n2n,n
noun-p2863_f_25226,noun-0,118759,n3,f
noun-p2864_m_25227,noun-1,118760,n3,m
noun-p2865_m_25228,noun-0,118761,n3,m
noun-p2867_f_25229,noun-0,118763,n3,f
noun-p2869_f_25230,noun-0,118765,n3,f
noun-p2870_m_25231,noun-1,118766,n3,m
noun-p2879_n_25232,noun-12,118776,n2n,n
noun-p2879_n_25233,noun-7,118776,n2n,n
noun-p2882_f_25234,noun-0,118780,n3,f
noun-p2885_n_25235,noun-33,118783,n2n,n
noun-p2894_m_25236,noun-1,118794,n3,m
noun-p2895_f_25237,noun-0,118795,n3,f
noun-p2896_m_25238,noun-1,118797,n3,m
noun-p2897_f_25239,noun-6,118798,n3,f
noun-p2900_f_25240,noun-4,118801,n1,f
noun-p2902_f_25241,noun-0,118803,n3,f
noun-p2905_f_25242,noun-0,118806,n3,f
noun-p2906_m_25243,noun-1,118808,n3,m
noun-p2908_f_25244,noun-3,118810,n3,f
noun-p2909_m_25245,noun-1,118811,n3,m
noun-p2911_f_25246,noun-0,118813,n3,f
noun-p2915_f_25247,noun-0,118817,n3,f
noun-p2918_m_25248,noun-1,118821,n3,m
noun-p2919_f_25249,noun-4,118823,n1e,f
noun-p2919_f_25250,noun-4,118822,n1,f
noun-p2920_f_25251,noun-4,118824,n1,f
noun-p2923_n_25252,noun-7,118827,n2n,n
noun-p2924_f_25253,noun-0,118828,n3,f
noun-p2926_m_25254,noun-1,118830,n3,m
noun-p2927_f_25255,noun-3,118831,n3,f
noun-p2930_f_25256,noun-0,118834,n3,f
noun-p2934_n_25257,noun-7,118838,n2n,n
noun-p2941_f_25258,noun-0,118845,n3,f
noun-p2944_f_25259,noun-4,118848,n1,f
noun-p2944_n_25260,noun-12,118849,n2n,n
noun-p2944_n_25261,noun-7,118849,n2n,n
noun-p2945_f_25262,noun-0,118850,n3,f
noun-p2946_m_25263,noun-0,118852,n3,m
noun-p2949_n_25264,noun-7,118855,n2n,n
noun-p2950_m_25265,noun-2,118856,n2,m
noun-p2956_n_25266,noun-14,118864,n3n,n
noun-p2963_n_25267,noun-9,118871,n3n,n
noun-p2964_n_25268,noun-7,118872,n2n,n
noun-p2965_f_25269,noun-0,118873,n3,f
noun-p2966_n_25270,noun-9,118874,n3n,n
noun-p2968_f_25271,noun-0,118876,n3,f
noun-p2969_f_25272,noun-4,118877,n1,f
noun-p2970_m_25273,noun-1,118878,n3,m
noun-p2972_f_25274,noun-0,118880,n3,f
noun-p2973_m_25275,noun-1,118882,n3,m
noun-p2976_n_25276,noun-7,118885,n2n,n
noun-p2984_f_25277,noun-4,118893,n1,f
noun-p2988_f_25278,noun-0,118897,n3,f
noun-p2991_f_25279,noun-0,118900,n3,f
noun-p2993_n_25280,noun-7,118902,n2n,n
noun-p2999_f_25281,noun-0,118908,n3,f
noun-p3004_m_25282,noun-1,118913,n3,m
noun-p3018_n_25283,noun-12,118928,n2n,n
noun-p3018_n_25284,noun-7,118928,n2n,n
noun-p3028_f_25285,noun-0,118938,n3,f
noun-p3033_f_25286,noun-0,118943,n3,f
noun-p3038_f_25287,noun-0,118948,n3,f
noun-p3040_m_25288,noun-1,118950,n3,m
noun-p3051_n_25289,noun-12,118961,n2n,n
noun-p3051_n_25290,noun-7,118961,n2n,n
noun-p3054_f_25291,noun-0,118964,n3,f
noun-p3059_f_25292,noun-0,118969,n3,f
noun-p3061_m_25293,noun-1,118971,n3,m
noun-p3065_f_25294,noun-0,118975,n3,f
noun-p3066_m_25295,noun-1,118976,n3,m
noun-p3067_f_25296,noun-0,118977,n3,f
noun-p3071_f_25297,noun-0,118981,n3,f
noun-p3075_n_25298,noun-9,118985,n3n,n
noun-p3081_f_25299,noun-0,118991,n3,f
noun-p3091_f_25300,noun-0,119001,n3,f
noun-p3100_f_25301,noun-0,119010,n3,f
noun-p3101_n_25302,noun-12,119011,n2n,n
noun-p3101_n_25303,noun-7,119011,n2n,n
noun-p3103_m_25304,noun-1,119013,n3,m
noun-p3107_n_25305,noun-12,119017,n2n,n
noun-p3107_n_25306,noun-7,119017,n2n,n
noun-p3111_m_25307,noun-1,119021,n3,m
noun-p3112_f_25308,noun-3,119022,n3,f
noun-p3115_f_25310,noun-4,119025,n1,f
noun-p3115_m_25309,noun-55,119026,n2,m
noun-p3121_f_25311,noun-0,119033,n3,f
noun-p3125_n_25312,noun-12,119037,n2n,n
noun-p3125_n_25313,noun-7,119037,n2n,n
noun-p3129_f_25314,noun-4,119041,n1,f
noun-p3134_f_25315,noun-4,119046,n1,f
noun-p3135_f_25316,noun-0,119047,n3,f
noun-p3136_m_25317,noun-1,119048,n3,m
noun-p3138_f_25318,noun-0,119050,n3,f
noun-p3139_m_25319,noun-1,119051,n3,m
noun-p3148_f_25320,noun-0,119060,n3,f
noun-p3152_f_25321,noun-0,119064,n3,f
noun-p3158_n_25322,noun-9,119070,n3n,n
noun-p3162_f_25323,noun-0,119074,n3,f
noun-p3163_f_25324,noun-0,119075,n3,f
noun-p3168_f_25325,noun-0,119080,n3,f
noun-p3170_m_25326,noun-1,119082,n3,m
noun-p3171_f_25327,noun-3,119083,n3,f
noun-p3177_f_25328,noun-0,119089,n3,f
noun-p3179_f_25329,noun-0,119091,n3,f
noun-p3187_f_25330,noun-0,119100,n3,f
noun-p3188_m_25331,noun-1,119101,n3,m
noun-p3194_n_25332,noun-7,119107,n2n,n
noun-p3203_f_25333,noun-0,119116,n3,f
noun-p3207_f_25334,noun-0,119120,n3,f
noun-p3209_f_25335,noun-0,119122,n3,f
noun-p3210_f_25336,noun-6,119123,n3,f
noun-p3214_f_25337,noun-4,119127,n1,f
noun-p3221_f_25338,noun-0,119134,n3,f
noun-p3223_n_25339,noun-12,119136,n2n,n
noun-p3223_n_25340,noun-7,119136,n2n,n
noun-p3223_n_25341,noun-12,119136,n2n,n
noun-p3223_n_25342,noun-7,119136,n2n,n
noun-p3224_m_25343,noun-2,119137,n2,m
noun-p3230_m_25344,noun-1,119143,n3,m
noun-p3233_n_25345,noun-12,119147,n2n,n
noun-p3233_n_25346,noun-7,119147,n2n,n
noun-p3233_n_25347,noun-33,119146,n2n,n
noun-p3237_f_25348,noun-0,119151,n3,f
noun-p3238_f_25349,noun-4,119153,n1,f
noun-p3240_m_25350,noun-1,119155,n3,m
noun-p3243_f_25351,noun-0,119158,n3,f
noun-p3245_m_25352,noun-20,119160,n3,m
noun-p3245_m_25353,noun-20,119160,n3,m
noun-p3248_f_25354,noun-0,119163,n3,f
noun-p3250_f_25355,noun-0,119165,n3,f
noun-p3251_n_25356,noun-12,119166,n2n,n
noun-p3251_n_25357,noun-7,119166,n2n,n
noun-p3260_f_25358,noun-0,119175,n3,f
noun-p3263_f_25359,noun-0,119178,n3,f
noun-p3264_f_25360,noun-4,119179,n1,f
noun-p3268_n_25361,noun-9,119183,n3n,n
noun-p3269_f_25362,noun-0,119184,n3,f
noun-p3271_f_25363,noun-0,119186,n3,f
noun-p3278_f_25364,noun-73,119194,n3e,f
noun-p3278_f_25365,noun-30,119194,n3e,f
noun-p3278_f_25366,noun-38,119194,n3e,f
noun-p3278_f_25367,noun-16,119194,n3e,f
noun-p3278_f_25370,noun-73,119194,n3e,f
noun-p3278_f_25371,noun-30,119194,n3e,f
noun-p3278_f_25372,noun-38,119194,n3e,f
noun-p3278_f_25373,noun-16,119194,n3e,f
noun-p3278_n_25368,noun-72,119196,n3ne,n
noun-p3278_n_25369,noun-129,119196,n3ne,n
noun-p3278_n_25374,noun-72,119196,n3ne,n
noun-p3278_n_25375,noun-129,119196,n3ne,n
noun-p3278_n_25376,noun-12,119193,n2n,n
noun-p3278_n_25377,noun-7,119193,n2n,n
noun-p3278_n_25378,noun-12,119193,n2n,n
noun-p3278_n_25379,noun-7,119193,n2n,n
noun-p3284_25380,noun-193,119202,n3,f;m
noun-p3285_f_25382,noun-0,119203,n3,f
noun-p3286_f_25383,noun-4,119204,n1,f
noun-p3289_f_25384,noun-4,119207,n1,f
noun-p3289_f_25385,noun-4,119207,n1,f
noun-p3291_m_25386,noun-18,119209,n4,m
noun-p3291_m_25387,noun-18,119209,n4,m
noun-p3295_n_25388,noun-7,119213,n2n,n
noun-p3297_n_25389,noun-12,119215,n2n,n
noun-p3297_n_25390,noun-7,119215,n2n,n
noun-p3298_m_25391,noun-1,119216,n3,m
noun-p3299_f_25392,noun-0,119217,n3,f
noun-p3312_f_25393,noun-0,119230,n3,f
noun-p3313_m_25394,noun-1,119231,n3,m
noun-p3315_m_25395,noun-74,119233,n3,m
noun-p3316_f_25396,noun-4,119234,n1,f
noun-p3316_f_25397,noun-4,119234,n1,f
noun-p3317_m_25398,noun-1,119235,n3,m
noun-p3317_m_25399,noun-1,119235,n3,m
noun-p3318_f_25400,noun-3,119236,n3,f
noun-p3318_f_25401,noun-3,119236,n3,f
noun-p3319_f_25402,noun-4,119237,n1,f
noun-p3322_n_25403,noun-12,119241,n2n,n
noun-p3322_n_25404,noun-7,119241,n2n,n
noun-p3324_m_25405,noun-1,119243,n3,m
noun-p3328_f_25406,noun-0,119247,n3,f
noun-p3331_f_25407,noun-0,119251,n3,f
noun-p3334_f_25408,noun-0,119254,n3,f
noun-p3339_m_25409,noun-1,119259,n3,m
noun-p3340_m_25410,noun-18,119260,n4,m
noun-p3342_m_25411,noun-1,119262,n3,m
noun-p3344_m_25412,noun-1,119264,n3,m
noun-p3348_f_25413,noun-0,119268,n3,f
noun-p3351_m_25414,noun-1,119271,n3,m
noun-p3359_f_25415,noun-0,119279,n3,f
noun-p3371_f_25416,noun-37,119292,n5,f
noun-p3374_f_25417,noun-4,119295,n1,f
noun-p3374_f_25418,noun-4,119295,n1,f
noun-p3379_f_25419,noun-0,119300,n3,f
noun-p3384_f_25420,noun-0,119305,n3,f
noun-p3389_f_25421,noun-2,119310,n2,f
noun-p3389_f_25422,noun-2,119310,n2,f
noun-p3391_f_25423,noun-0,119312,n3,f
noun-p3403_m_25424,noun-1,119325,n3,m
noun-p3403_m_25425,noun-1,119325,n3,m
noun-p3406_m_25426,noun-2,119328,n2e,m
noun-p3406_n_25427,noun-7,119329,n2ne,n
noun-p3407_n_25428,noun-12,119331,n2n,n
noun-p3407_n_25429,noun-7,119331,n2n,n
noun-p3417_f_25430,noun-4,119341,n1,f
noun-p3422_f_25431,noun-0,119347,n3,f
noun-p3423_f_25432,noun-4,119348,n1,f
noun-p3424_f_25434,noun-4,119349,n1,f
noun-p3424_m_25433,noun-18,119351,n4,m
noun-p3424_n_25435,noun-7,119350,n2n,n
noun-p3425_m_25436,noun-18,119352,n4,m
noun-p3426_m_25437,noun-18,119353,n4,m
noun-p3432_m_25438,noun-1,119360,n3,m
noun-p3433_m_25439,noun-1,119361,n3,m
noun-p3434_f_25440,noun-3,119362,n3,f
noun-p3439_m_25441,noun-1,119369,n3,m
noun-p3440_f_25442,noun-3,119370,n3,f
noun-p3448_f_25443,noun-0,119378,n3,f
noun-p3455_f_25444,noun-4,119385,n1,f
noun-p3458_n_25445,noun-5,119389,n3n,n
noun-p3459_m_25446,noun-13,119390,n2,m
noun-p3459_m_25447,noun-2,119390,n2,m
noun-p3462_n_25448,noun-7,119393,n2n,n
noun-p3463_n_25449,noun-12,119394,n2n,n
noun-p3463_n_25450,noun-7,119394,n2n,n
noun-p3464_n_25451,noun-7,119395,n2n,n
noun-p3466_m_25452,noun-1,119397,n3,m
noun-p3467_f_25453,noun-3,119398,n3,f
noun-p3469_n_25454,noun-24,119400,n2ne,n
noun-p3471_m_25455,noun-2,119402,n2,m
noun-p3473_n_25456,noun-24,119404,n2ne,n
noun-p3473_n_25457,noun-7,119404,n2ne,n
noun-p3474_m_25458,noun-4,119405,n1,m
noun-p3475_f_25459,noun-73,119406,n3e,f
noun-p3475_f_25460,noun-39,119406,n3e,f
noun-p3476_m_25462,noun-25,119407,n2e,m
noun-p3476_n_25461,noun-24,119408,n2ne,n
noun-p3480_n_25463,noun-7,119412,n2n,n
noun-p3481_m_25464,noun-2,119413,n2e,m
noun-p3481_n_25465,noun-7,119414,n2ne,n
noun-p3482_f_25466,noun-4,119415,n1,f
noun-p3484_f_25467,noun-6,119417,n3,f
noun-p3486_f_25468,noun-16,119419,n3,f
noun-p3486_f_25469,noun-17,119419,n3,f
noun-p3489_f_25470,noun-0,119422,n3,f
noun-p3491_m_25471,noun-1,119424,n3,m
noun-p3493_f_25472,noun-3,119426,n3,f
noun-p3494_f_25473,noun-4,119427,n1,f
noun-p3494_f_25474,noun-4,119427,n1,f
noun-p3494_f_25475,noun-4,119427,n1,f
noun-p3495_f_25476,noun-4,119428,n1,f
noun-p3498_f_25477,noun-0,119433,n3,f
noun-p3500_m_25478,noun-4,119435,n1,m
noun-p3501_n_25479,noun-7,119436,n2n,n
noun-p3501_n_25480,noun-7,119436,n2n,n
noun-p3503_m_25481,noun-0,119438,n3,m
noun-p3504_f_25482,noun-0,119439,n3,f
noun-p3505_f_25483,noun-0,119440,n3,f
noun-p3507_f_25484,noun-4,119442,n1,f
noun-p3508_m_25485,noun-19,119443,n2,m
noun-p3509_m_25486,noun-18,119444,n4,m
noun-p3510_n_25487,noun-12,119445,n2n,n
noun-p3510_n_25488,noun-7,119445,n2n,n
noun-p3512_f_25489,noun-0,119447,n3,f
noun-p3514_m_25490,noun-1,119449,n3,m
noun-p3517_m_25491,noun-27,119452,n3e,m
noun-p3517_m_25492,noun-44,119452,n3e,m
noun-p3517_m_25493,noun-43,119452,n3e,m
noun-p3517_m_25494,noun-1,119452,n3e,m
noun-p3518_f_25495,noun-6,119453,n3,f
noun-p3520_n_25496,noun-12,119455,n2n,n
noun-p3520_n_25497,noun-7,119455,n2n,n
noun-p3520_n_25498,noun-12,119455,n2n,n
noun-p3520_n_25499,noun-7,119455,n2n,n
noun-p3520_n_25500,noun-12,119455,n2n,n
noun-p3520_n_25501,noun-7,119455,n2n,n
noun-p3521_f_25502,noun-3,119456,n3,f
noun-p3524_m_25503,noun-2,119459,n2,m
noun-p3525_m_25504,noun-25,119460,n2e,m
noun-p3525_m_25505,noun-2,119460,n2e,m
noun-p3527_n_25506,noun-7,119463,n2n,n
noun-p3529_f_25507,noun-6,119465,n3,f
noun-p3534_m_25508,noun-18,119470,n4,m
noun-p3535_m_25509,noun-18,119471,n4,m
noun-p3536_m_25510,noun-13,119472,n2,m
noun-p3536_m_25511,noun-2,119472,n2,m
noun-p3541_f_25512,noun-4,119477,n1,f
noun-p3544_m_25513,noun-18,119480,n4,m
noun-p3545_m_25514,noun-2,119481,n2,m
noun-p3547_m_25515,noun-18,119483,n4,m
noun-p3548_m_25516,noun-13,119484,n2,m
noun-p3548_m_25517,noun-2,119484,n2,m
noun-p3549_f_25518,noun-42,119485,n1,f
noun-p3557_n_25519,noun-12,119493,n2n,n
noun-p3557_n_25520,noun-7,119493,n2n,n
noun-p3564_n_25521,noun-72,119501,n3n,n
noun-p3565_f_25522,noun-6,119502,n3,f
noun-p3566_m_25523,noun-18,119503,n4,m
noun-p3568_n_25524,noun-12,119505,n2n,n
noun-p3568_n_25525,noun-7,119505,n2n,n
noun-p3573_m_25526,noun-18,119510,n4,m
noun-p3577_n_25527,noun-5,119514,n3n,n
noun-p3578_m_25528,noun-28,119515,n1e,m
noun-p3578_m_25529,noun-4,119515,n1e,m
noun-p3580_f_25530,noun-30,119518,n3e,f
noun-p3580_f_25531,noun-31,119518,n3e,f
noun-p3580_f_25532,noun-32,119518,n3e,f
noun-p3580_f_25533,noun-16,119518,n3e,f
noun-p3580_f_25534,noun-3,119517,n3,f
noun-p3580_f_25535,noun-30,119518,n3e,f
noun-p3580_f_25536,noun-31,119518,n3e,f
noun-p3580_f_25537,noun-32,119518,n3e,f
noun-p3580_f_25538,noun-16,119518,n3e,f
noun-p3583_f_25539,noun-0,119521,n3,f
noun-p3585_f_25540,noun-4,119523,n1,f
noun-p3587_f_25542,noun-4,119526,n1,f
noun-p3587_m_25541,noun-2,119527,n2,m
noun-p3589_n_25543,noun-12,119529,n2n,n
noun-p3589_n_25544,noun-7,119529,n2n,n
noun-p3591_n_25545,noun-7,119531,n2n,n
noun-p3591_n_25546,noun-7,119531,n2n,n
noun-p3594_m_25547,noun-6,119534,n3,m
noun-p3596_m_25548,noun-2,119536,n2,m
noun-p3597_f_25549,noun-4,119537,n1,f
noun-p3598_m_25550,noun-1,119538,n3,m
noun-p3599_f_25551,noun-34,119539,n1e,f
noun-p3600_m_25552,noun-5,119540,n3,m
noun-p3601_n_25553,noun-12,119541,n2n,n
noun-p3601_n_25554,noun-7,119541,n2n,n
noun-p3603_f_25555,noun-4,119543,n1,f
noun-p3605_m_25556,noun-2,119545,n2,m
noun-p3606_m_25557,noun-2,119546,n2,m
noun-p3608_f_25558,noun-6,119548,n3,f
noun-p3609_n_25559,noun-7,119549,n2n,n
noun-p3610_n_25560,noun-33,119550,n2n,n
noun-p3612_f_25561,noun-0,119552,n3,f
noun-p3613_n_25562,noun-24,119553,n2ne,n
noun-p3615_m_25563,noun-1,119555,n3,m
noun-p3616_f_25564,noun-4,119556,n1,f
noun-p3617_n_25565,noun-7,119558,n2n,n
noun-p3619_f_25566,noun-6,119560,n3,f
noun-p3621_n_25567,noun-5,119562,n3n,n
noun-p3624_f_25568,noun-20,119566,n3,f
noun-p3624_f_25569,noun-20,119566,n3,f
noun-p3624_f_25570,noun-20,119566,n3,f
noun-p3624_f_25571,noun-4,119565,n1,f
noun-p3626_f_25572,noun-4,119568,n1,f
noun-p3627_f_25573,noun-6,119569,n3,f
noun-p3629_n_25574,noun-7,119571,n2n,n
noun-p3630_m_25575,noun-2,119572,n2,m
noun-p3631_f_25576,noun-4,119574,n1,f
noun-p3632_f_25577,noun-4,119575,n1,f
noun-p3633_f_25578,noun-6,119576,n3,f
noun-p3635_f_25579,noun-16,119578,n3,f
noun-p3635_f_25580,noun-17,119578,n3,f
noun-p3637_f_25581,noun-0,119580,n3,f
noun-p3640_f_25582,noun-4,119583,n1,f
noun-p3643_m_25583,noun-1,119586,n3,m
noun-p3644_f_25584,noun-6,119587,n3,f
noun-p3645_f_25585,noun-8,119588,n3,f
noun-p3648_f_25586,noun-0,119591,n3,f
noun-p3649_n_25587,noun-33,119592,n2n,n
noun-p3649_n_25588,noun-33,119592,n2n,n
noun-p3650_m_25589,noun-25,119593,n2e,m
noun-p3651_m_25590,noun-2,119594,n2,m
noun-p3658_f_25591,noun-0,119601,n3,f
noun-p3660_m_25592,noun-1,119603,n3,m
noun-p3661_f_25593,noun-0,119604,n3,f
noun-p3663_n_25594,noun-72,119608,n3n,n
noun-p3664_f_25595,noun-6,119609,n3,f
noun-p3667_m_25596,noun-27,119613,n3e,m
noun-p3667_m_25597,noun-1,119613,n3e,m
noun-p3668_n_25598,noun-24,119614,n2ne,n
noun-p3669_m_25599,noun-1,119616,n3,m
noun-p3669_m_25600,noun-129,119616,n3,m
noun-p3671_m_25601,noun-18,119618,n4,m
noun-p3672_f_25602,noun-0,119619,n3,f
noun-p3675_f_25603,noun-0,119622,n3,f
noun-p3676_m_25604,noun-1,119623,n3,m
noun-p3677_f_25605,noun-3,119624,n3,f
noun-p3680_m_25606,noun-1,119627,n3,m
noun-p3685_f_25607,noun-0,119632,n3,f
noun-p3686_m_25608,noun-1,119633,n3,m
noun-p3688_f_25609,noun-4,119635,n1,f
noun-p3690_n_25610,noun-7,119637,n2n,n
noun-p3690_n_25611,noun-7,119637,n2n,n
noun-p3693_f_25612,noun-8,119640,n3,f
noun-p3694_f_25613,noun-0,119641,n3,f
noun-p3695_f_25614,noun-4,119642,n1,f
noun-p3696_m_25615,noun-1,119643,n3,m
noun-p3698_f_25616,noun-3,119645,n3,f
noun-p3701_f_25617,noun-0,119648,n3,f
noun-p3702_m_25618,noun-1,119649,n3,m
noun-p3703_f_25619,noun-0,119650,n3,f
noun-p3710_m_25620,noun-1,119657,n3,m
noun-p3711_f_25621,noun-4,119658,n1,f
noun-p3713_m_25622,noun-1,119660,n3,m
noun-p3714_f_25623,noun-0,119661,n3,f
noun-p3715_f_25624,noun-6,119662,n3,f
noun-p3717_m_25625,noun-1,119664,n3,m
noun-p3719_f_25626,noun-6,119666,n3,f
noun-p3720_n_25627,noun-12,119667,n2n,n
noun-p3720_n_25628,noun-7,119667,n2n,n
noun-p3724_f_25629,noun-0,119671,n3,f
noun-p3725_m_25630,noun-1,119672,n3,m
noun-p3727_f_25631,noun-3,119674,n3,f
noun-p3730_f_25632,noun-4,119677,n1,f
noun-p3733_m_25633,noun-2,119680,n2,m
noun-p3736_f_25634,noun-0,119683,n3,f
noun-p3739_m_25635,noun-18,119687,n4,m
noun-p3739_n_25636,noun-7,119686,n2n,n
noun-p3740_m_25637,noun-19,119688,n2,m
noun-p3741_m_25638,noun-3,119689,n3,m
noun-p3742_n_25639,noun-33,119690,n2n,n
noun-p3745_f_25640,noun-0,119693,n3,f
noun-p3746_m_25641,noun-1,119694,n3,m
noun-p3748_n_25642,noun-12,119697,n2n,n
noun-p3748_n_25643,noun-7,119697,n2n,n
noun-p3748_n_25644,noun-12,119697,n2n,n
noun-p3748_n_25645,noun-7,119697,n2n,n
noun-p3749_f_25646,noun-0,119698,n3,f
noun-p3750_m_25647,noun-1,119699,n3,m
noun-p3751_f_25648,noun-6,119700,n3,f
noun-p3755_f_25649,noun-0,119704,n3,f
noun-p3757_f_25650,noun-0,119706,n3,f
noun-p3758_m_25651,noun-13,119707,n2,m
noun-p3758_m_25652,noun-2,119707,n2,m
noun-p3760_m_25653,noun-1,119709,n3,m
noun-p3766_m_25654,noun-13,119716,n2,m
noun-p3766_m_25655,noun-2,119716,n2,m
noun-p3768_m_25656,noun-9,119718,n3,m
noun-p3769_f_25657,noun-0,119719,n3,f
noun-p3770_m_25658,noun-1,119720,n3,m
noun-p3776_f_25659,noun-4,119726,n1,f
noun-p3778_f_25660,noun-0,119728,n3,f
noun-p3781_m_25661,noun-2,119733,n2,m
noun-p3781_m_25662,noun-4,119732,n1,m
noun-p3782_f_25663,noun-6,119734,n3,f
noun-p3784_n_25664,noun-7,119737,n2n,n
noun-p3785_f_25665,noun-0,119738,n3,f
noun-p3786_m_25666,noun-1,119739,n3,m
noun-p3788_m_25667,noun-19,119741,n2,m
noun-p3789_f_25668,noun-0,119742,n3,f
noun-p3791_f_25669,noun-37,119744,n5,f
noun-p3792_m_25670,noun-1,119745,n3,m
noun-p3793_f_25671,noun-3,119746,n3,f
noun-p3797_m_25672,noun-2,119750,n2,m
noun-p3801_f_25673,noun-16,119755,n3,f
noun-p3801_f_25674,noun-17,119755,n3,f
noun-p3802_n_25675,noun-33,119757,n2n,n
noun-p3803_n_25676,noun-5,119758,n3n,n
noun-p3805_f_25677,noun-0,119760,n3,f
noun-p3806_m_25678,noun-1,119761,n3,m
noun-p3807_m_25679,noun-1,119762,n3,m
noun-p3808_m_25680,noun-28,119763,n1e,m
noun-p3808_m_25681,noun-29,119763,n1e,m
noun-p3809_f_25682,noun-4,119764,n1,f
noun-p3811_f_25683,noun-0,119766,n3,f
noun-p3812_m_25684,noun-1,119767,n3,m
noun-p3818_f_25685,noun-0,119773,n3,f
noun-p3823_f_25686,noun-0,119778,n3,f
noun-p3825_f_25687,noun-0,119780,n3,f
noun-p3829_m_25688,noun-2,119784,n2,m
noun-p3830_f_25689,noun-16,119785,n3,f
